fips,apn,street_number,street_pre_direction,street_name,street_suffix,street_post_direction,unit_type,unit_number,formatted_street_address,city,state,zip_code,zip_plus_four_code,latitude,longitude,geocoding_accuracy,census_tract,carrier_code
06001,10-792-54,407,,ORANGE,ST,,APT,201,407 ORANGE ST APT 201,OAKLAND,CA,94610,2966,37.817353,-122.254764,PARCEL CENTROID,060014035.022002,C030
06001,10-792-55,407,,ORANGE,ST,,APT,301,407 ORANGE ST APT 301,OAKLAND,CA,94610,2901,37.817353,-122.254764,PARCEL CENTROID,060014035.022002,C030
06001,10-792-56,407,,ORANGE,ST,,APT,401,407 ORANGE ST APT 401,OAKLAND,CA,94610,2903,37.817353,-122.254764,PARCEL CENTROID,060014035.022002,C030
06001,10-792-57,407,,ORANGE,ST,,APT,501,407 ORANGE ST APT 501,OAKLAND,CA,94610,2903,37.817353,-122.254764,PARCEL CENTROID,060014035.022002,C030
06001,10-792-58,407,,ORANGE,ST,,APT,102,407 ORANGE ST APT 102,OAKLAND,CA,94610,2966,37.817353,-122.254764,PARCEL CENTROID,060014035.022002,C030
06001,10-792-59,407,,ORANGE,ST,,APT,202,407 ORANGE ST APT 202,OAKLAND,CA,94610,2954,37.817353,-122.254764,PARCEL CENTROID,060014035.022002,C030
06001,10-792-60,407,,ORANGE,ST,,APT,302,407 ORANGE ST APT 302,OAKLAND,CA,94610,2901,37.817353,-122.254764,PARCEL CENTROID,060014035.022002,C030
06001,10-793-1,3210,,HARRISON,ST,,,,3210 HARRISON ST,OAKLAND,CA,94611,5527,37.817897,-122.25606,,4035022001,C003
06001,10-793-10,339,,OAKLAND,AVE,,,,339 OAKLAND AVE,OAKLAND,CA,94611,5530,37.817012,-122.256833,PARCEL CENTROID,060014035.022001,C003
06001,10-793-11,321,,OAKLAND,AVE,,,,321 OAKLAND AVE,OAKLAND,CA,94611,5530,37.816936,-122.256952,PARCEL CENTROID,060014035.022001,C003
06001,10-793-12,317,,OAKLAND,AVE,,,,317 OAKLAND AVE,OAKLAND,CA,94611,5530,37.816884,-122.257049,PARCEL CENTROID,060014035.022001,C003
06001,10-793-13,311,,OAKLAND,AVE,,,,311 OAKLAND AVE,OAKLAND,CA,94611,5530,37.81683,-122.257137,PARCEL CENTROID,060014035.022001,C003
06001,10-793-14,309,,OAKLAND,AVE,,,,309 OAKLAND AVE,OAKLAND,CA,94611,5530,37.816784,-122.257225,PARCEL CENTROID,060014035.022001,C003
06001,10-793-15,305,,OAKLAND,AVE,,,,305 OAKLAND AVE,OAKLAND,CA,94611,5530,37.81705,-122.25678,,4035022001,C003
06001,10-793-16,301,,OAKLAND,AVE,,,,301 OAKLAND AVE,OAKLAND,CA,94611,5530,37.816609,-122.257502,PARCEL CENTROID,060014035.022001,C003
06001,10-793-17,261,,OAKLAND,AVE,,,,261 OAKLAND AVE,OAKLAND,CA,94611,5528,37.816528,-122.257603,PARCEL CENTROID,060014035.022001,C003
06001,10-793-18,251,,OAKLAND,AVE,,,,251 OAKLAND AVE,OAKLAND,CA,94611,5528,37.816453,-122.257707,PARCEL CENTROID,060014035.022001,C003
06001,10-793-19,245,,OAKLAND,AVE,,,,245 OAKLAND AVE,OAKLAND,CA,94611,5528,37.816386,-122.257771,PARCEL CENTROID,060014035.022001,C003
06001,10-793-2,121,,PEARL,ST,,,,121 PEARL ST,OAKLAND,CA,94611,5432,37.817861,-122.255799,PARCEL CENTROID,060014035.022001,C003
06001,10-793-20,237,,OAKLAND,AVE,,,,237 OAKLAND AVE,OAKLAND,CA,94611,5528,37.816329,-122.257858,PARCEL CENTROID,060014035.022001,C003
06001,10-793-21-2,233,,OAKLAND,AVE,,,,233 OAKLAND AVE,OAKLAND,CA,94611,5528,37.816242,-122.257934,PARCEL CENTROID,060014035.022001,C003
06001,10-793-22-1,229,,OAKLAND,AVE,,,,229 OAKLAND AVE,OAKLAND,CA,94611,5528,37.816177,-122.258037,PARCEL CENTROID,060014035.022001,C003
06001,10-793-23-1,223,,OAKLAND,AVE,,,,223 OAKLAND AVE,OAKLAND,CA,94611,5528,37.816112,-122.258111,PARCEL CENTROID,060014035.022001,C003
06001,10-793-24-1,215,,OAKLAND,AVE,,,,215 OAKLAND AVE,OAKLAND,CA,94611,5528,37.816068,-122.258203,PARCEL CENTROID,060014035.022001,C003
06001,10-793-25,201,,OAKLAND,AVE,,,,201 OAKLAND AVE,OAKLAND,CA,94611,5538,37.816028,-122.258407,PARCEL CENTROID,060014035.022001,C003
06001,10-793-26,2912,,HARRISON,ST,,,,2912 HARRISON ST,OAKLAND,CA,94611,5522,37.816191,-122.258355,PARCEL CENTROID,060014035.022001,C003
06001,10-793-27,2916,,HARRISON,ST,,,,2916 HARRISON ST,OAKLAND,CA,94611,5522,37.816273,-122.25828,PARCEL CENTROID,060014035.022001,C003
06001,10-793-28,2920,,HARRISON,ST,,,,2920 HARRISON ST,OAKLAND,CA,94611,5522,37.816353,-122.258203,PARCEL CENTROID,060014035.022001,C003
06001,10-793-29,2926,,HARRISON,ST,,,,2926 HARRISON ST,OAKLAND,CA,94611,5522,37.816414,-122.258141,PARCEL CENTROID,060014035.022001,C003
06001,10-793-3,399,,OAKLAND,AVE,,,,399 OAKLAND AVE,OAKLAND,CA,94611,5530,37.817784,-122.255681,PARCEL CENTROID,060014035.022001,C003
06001,10-793-30,2930,,HARRISON,ST,,,,2930 HARRISON ST,OAKLAND,CA,94611,5522,37.816477,-122.258088,PARCEL CENTROID,060014035.022001,C003
06001,10-793-31,2934,,HARRISON,ST,,,,2934 HARRISON ST,OAKLAND,CA,94611,5522,37.816544,-122.258013,PARCEL CENTROID,060014035.022001,C003
06001,10-793-32,2940,,HARRISON,ST,,,,2940 HARRISON ST,OAKLAND,CA,94611,5688,37.816613,-122.257946,PARCEL CENTROID,060014035.022001,C003
06001,10-793-33,2944,,HARRISON,ST,,,,2944 HARRISON ST,OAKLAND,CA,94611,5522,37.81668,-122.257869,PARCEL CENTROID,060014035.022001,C003
06001,10-793-34,3000,,HARRISON,ST,,,,3000 HARRISON ST,OAKLAND,CA,94611,5524,37.816747,-122.257771,PARCEL CENTROID,060014035.022001,C003
06001,10-793-36-1,3012,,HARRISON,ST,,,,3012 HARRISON ST,OAKLAND,CA,94611,6300,37.816856,-122.2576,,4035022001,C003
06001,10-793-37,3020,,HARRISON,ST,,,,3020 HARRISON ST,OAKLAND,CA,94611,5524,37.816979,-122.257421,PARCEL CENTROID,060014035.022001,C003
06001,10-793-38,3026,,HARRISON,ST,,,,3026 HARRISON ST,OAKLAND,CA,94611,5524,37.81703,-122.257329,PARCEL CENTROID,060014035.022001,C003
06001,10-793-39-1,3030,,HARRISON,ST,,,,3030 HARRISON ST,OAKLAND,CA,94611,5524,37.817085,-122.257231,PARCEL CENTROID,060014035.022001,C003
06001,10-793-39-3,3038,,HARRISON,ST,,,,3038 HARRISON ST,OAKLAND,CA,94611,5524,37.817147,-122.257129,PARCEL CENTROID,060014035.022001,C003
06001,10-793-39-4,,,HARRISON,ST,,,,HARRISON ST,OAKLAND,CA,94611,,37.8275,-122.2303,,0000426100,
06001,10-793-4,393,,OAKLAND,AVE,,,,393 OAKLAND AVE,OAKLAND,CA,94611,5530,37.817665,-122.255902,PARCEL CENTROID,060014035.022001,C003
06001,10-793-40-1,3042,,HARRISON,ST,,,,3042 HARRISON ST,OAKLAND,CA,94611,5524,37.817225,-122.256993,PARCEL CENTROID,060014035.022001,C003
06001,10-793-41,3100,,HARRISON,ST,,,,3100 HARRISON ST,OAKLAND,CA,94611,5526,37.817285,-122.256902,PARCEL CENTROID,060014035.022001,C003
06001,10-793-42,3104,,HARRISON,ST,,,,3104 HARRISON ST,OAKLAND,CA,94611,5526,37.817342,-122.256825,PARCEL CENTROID,060014035.022001,C003
06001,10-793-43,3108,,HARRISON,ST,,,,3108 HARRISON ST,OAKLAND,CA,94611,5526,37.817392,-122.256749,PARCEL CENTROID,060014035.022001,C003
06001,10-793-44,3112,,HARRISON,ST,,,,3112 HARRISON ST,OAKLAND,CA,94611,5526,37.817453,-122.256664,PARCEL CENTROID,060014035.022001,C003
06001,10-793-45,3116,,HARRISON,ST,,,,3116 HARRISON ST,OAKLAND,CA,94611,5526,37.8175,-122.256588,PARCEL CENTROID,060014035.022001,C003
06001,10-793-46,3120,,HARRISON,ST,,,,3120 HARRISON ST,OAKLAND,CA,94611,5526,37.817551,-122.256502,PARCEL CENTROID,060014035.022001,C003
06001,10-793-47,3124,,HARRISON,ST,,,,3124 HARRISON ST,OAKLAND,CA,94611,6301,37.817596,-122.256421,PARCEL CENTROID,060014035.022001,C003
06001,10-793-48,3126,,HARRISON,ST,,,,3126 HARRISON ST,OAKLAND,CA,94611,5526,37.817643,-122.256344,PARCEL CENTROID,060014035.022001,C003
06001,10-793-49,3132,,HARRISON,ST,,,,3132 HARRISON ST,OAKLAND,CA,94611,5526,37.81768,-122.256272,PARCEL CENTROID,060014035.022001,C003
06001,10-793-5,389,,OAKLAND,AVE,,,,389 OAKLAND AVE,OAKLAND,CA,94611,5530,37.817581,-122.256008,PARCEL CENTROID,060014035.022001,C003
06001,10-793-50,3136,,HARRISON,ST,,,,3136 HARRISON ST,OAKLAND,CA,94611,5526,37.81772,-122.256199,PARCEL CENTROID,060014035.022001,C003
06001,10-793-51,3142,,HARRISON,ST,,,,3142 HARRISON ST,OAKLAND,CA,94611,5526,37.817809,-122.256111,PARCEL CENTROID,060014035.022001,C003
06001,10-793-6,381,,OAKLAND,AVE,,,,381 OAKLAND AVE,OAKLAND,CA,94611,5502,37.817452,-122.25615,,4035022001,C003
06001,10-793-7,375,,OAKLAND,AVE,,,,375 OAKLAND AVE,OAKLAND,CA,94611,5530,37.817333,-122.256369,PARCEL CENTROID,060014035.022001,C003
06001,10-793-8,363,,OAKLAND,AVE,,,,363 OAKLAND AVE,OAKLAND,CA,94611,5530,37.817225,-122.25651,PARCEL CENTROID,060014035.022001,C003
06001,10-793-9,355,,OAKLAND,AVE,,,,355 OAKLAND AVE,OAKLAND,CA,94611,5530,37.817121,-122.256672,PARCEL CENTROID,060014035.022001,C003
06001,10-794-10,373,,ORANGE,ST,,,,373 ORANGE ST,OAKLAND,CA,94610,2978,37.816477,-122.256272,PARCEL CENTROID,060014035.022005,C030
06001,10-794-11,369,,ORANGE,ST,,,,369 ORANGE ST,OAKLAND,CA,94610,2979,37.816392,-122.256418,PARCEL CENTROID,060014035.022005,C030
06001,10-794-12,365,,ORANGE,ST,,,,365 ORANGE ST,OAKLAND,CA,94610,2922,37.816317,-122.256549,PARCEL CENTROID,060014035.022005,C030
06001,10-794-13,363,,ORANGE,ST,,,,363 ORANGE ST,OAKLAND,CA,94610,2922,37.816256,-122.256664,PARCEL CENTROID,060014035.022005,C030
06001,10-794-14,357,,ORANGE,ST,,,,357 ORANGE ST,OAKLAND,CA,94610,2922,37.816191,-122.256771,PARCEL CENTROID,060014035.022005,C030
06001,10-794-15,355,,ORANGE,ST,,,,355 ORANGE ST,OAKLAND,CA,94610,2922,37.816131,-122.256877,PARCEL CENTROID,060014035.022005,C030
06001,10-794-16,351,,ORANGE,ST,,,,351 ORANGE ST,OAKLAND,CA,94610,2922,37.816621,-122.25593,,4035021000,C030
06001,10-794-17,243,,ORANGE,ST,,,,243 ORANGE ST,OAKLAND,CA,94610,4145,37.815963,-122.25712,,4035021000,C030
06001,10-794-2,399,,ORANGE,ST,,,,399 ORANGE ST,OAKLAND,CA,94610,2922,37.817093,-122.255169,PARCEL CENTROID,060014035.022005,C030
06001,10-794-20,227,,ORANGE,ST,,,,227 ORANGE ST,OAKLAND,CA,94610,4188,37.815639,-122.257549,PARCEL CENTROID,060014035.021000,C030
06001,10-794-21,223,,ORANGE,ST,,,,223 ORANGE ST,OAKLAND,CA,94610,4134,37.815551,-122.257664,PARCEL CENTROID,060014035.021000,C030
06001,10-794-22,219,,ORANGE,ST,,,,219 ORANGE ST,OAKLAND,CA,94610,4134,37.8155,-122.257771,PARCEL CENTROID,060014035.021000,C030
06001,10-794-23,215,,ORANGE,ST,,,,215 ORANGE ST,OAKLAND,CA,94610,4134,37.815477,-122.257893,PARCEL CENTROID,060014035.021000,C030
06001,10-794-24,211,,ORANGE,ST,,,,211 ORANGE ST,OAKLAND,CA,94610,4134,37.815448,-122.25806,PARCEL CENTROID,060014035.021000,C030
06001,10-794-25-1,207,,ORANGE,ST,,,,207 ORANGE ST,OAKLAND,CA,94610,4144,37.815423,-122.25828,PARCEL CENTROID,060014035.021000,C030
06001,10-794-26-1,201,,ORANGE,ST,,,,201 ORANGE ST,OAKLAND,CA,94610,4143,37.815393,-122.25848,,4035021000,C030
06001,10-794-27-1,177,,ORANGE,ST,,,,177 ORANGE ST,OAKLAND,CA,94610,,37.8121,-122.2471,,4035021000,
06001,10-794-27-2,,,ORANGE,ST,,,,ORANGE ST,OAKLAND,CA,94610,,37.8121,-122.2471,,0000403800,
06001,10-794-3,395,,ORANGE,ST,,#,A,395 ORANGE ST # A,OAKLAND,CA,94610,2977,37.81703,-122.25528,PARCEL CENTROID,060014035.022005,C030
06001,10-794-30-1,208,,OAKLAND,AVE,,,,208 OAKLAND AVE,OAKLAND,CA,94611,5567,37.815596,-122.25828,PARCEL CENTROID,060014035.021000,C003
06001,10-794-30-2,216,,OAKLAND,AVE,,,,216 OAKLAND AVE,OAKLAND,CA,94611,5567,37.815657,-122.258137,PARCEL CENTROID,060014035.021000,C003
06001,10-794-31-1,222,,OAKLAND,AVE,,,,222 OAKLAND AVE,OAKLAND,CA,94611,5573,37.815701,-122.25797,,4035021000,C003
06001,10-794-32-2,230,,OAKLAND,AVE,,,,230 OAKLAND AVE,OAKLAND,CA,94611,5529,37.815769,-122.257877,PARCEL CENTROID,060014035.021000,C003
06001,10-794-33-1,232,,OAKLAND,AVE,,,,232 OAKLAND AVE,OAKLAND,CA,94611,5529,37.815812,-122.257785,PARCEL CENTROID,060014035.021000,C003
06001,10-794-34,238,,OAKLAND,AVE,,,,238 OAKLAND AVE,OAKLAND,CA,94611,5529,37.815876,-122.257691,PARCEL CENTROID,060014035.021000,C003
06001,10-794-35,242,,OAKLAND,AVE,,,,242 OAKLAND AVE,OAKLAND,CA,94611,5529,37.815942,-122.257588,PARCEL CENTROID,060014035.021000,C003
06001,10-794-36,248,,OAKLAND,AVE,,,,248 OAKLAND AVE,OAKLAND,CA,94611,5529,37.816028,-122.257488,PARCEL CENTROID,060014035.021000,C003
06001,10-794-37,254,,OAKLAND,AVE,,,,254 OAKLAND AVE,OAKLAND,CA,94611,5529,37.816104,-122.257383,PARCEL CENTROID,060014035.021000,C003
06001,10-794-38,266,,OAKLAND,AVE,,,,266 OAKLAND AVE,OAKLAND,CA,94611,5529,37.816191,-122.25728,PARCEL CENTROID,060014035.021000,C003
06001,10-794-39,302,,OAKLAND,AVE,,,,302 OAKLAND AVE,OAKLAND,CA,94611,5531,37.816298,-122.257141,PARCEL CENTROID,060014035.022006,C003
06001,10-794-4,391,,ORANGE,ST,,,,391 ORANGE ST,OAKLAND,CA,94610,2973,37.816979,-122.25539,PARCEL CENTROID,060014035.022005,C030
06001,10-794-40,306,,OAKLAND,AVE,,,,306 OAKLAND AVE,OAKLAND,CA,94611,5531,37.816374,-122.257037,PARCEL CENTROID,060014035.022006,C003
06001,10-794-41,310,,OAKLAND,AVE,,,,310 OAKLAND AVE,OAKLAND,CA,94611,5531,37.816453,-122.256893,PARCEL CENTROID,060014035.022006,C003
06001,10-794-42,316,,OAKLAND,AVE,,,,316 OAKLAND AVE,OAKLAND,CA,94611,6303,37.816528,-122.25674,,4035022006,C003
06001,10-794-43,320,,OAKLAND,AVE,,,,320 OAKLAND AVE,OAKLAND,CA,94611,5597,37.816613,-122.256614,PARCEL CENTROID,060014035.022006,C003
06001,10-794-44,324,,OAKLAND,AVE,,,,324 OAKLAND AVE,OAKLAND,CA,94611,5531,37.816695,-122.256496,PARCEL CENTROID,060014035.022006,C003
06001,10-794-45,350,,OAKLAND,AVE,,,,350 OAKLAND AVE,OAKLAND,CA,94611,5531,37.816754,-122.256383,PARCEL CENTROID,060014035.022006,C003
06001,10-794-46,360,,OAKLAND,AVE,,,,360 OAKLAND AVE,OAKLAND,CA,94611,5539,37.816823,-122.25625,,4035022006,C003
06001,10-794-47,366,,OAKLAND,AVE,,,,366 OAKLAND AVE,OAKLAND,CA,94611,5531,37.816912,-122.256137,PARCEL CENTROID,060014035.022006,C003
06001,10-794-48,370,,OAKLAND,AVE,,,,370 OAKLAND AVE,OAKLAND,CA,94611,5531,37.816979,-122.256022,PARCEL CENTROID,060014035.022006,C003
06001,10-794-49,386,,OAKLAND,AVE,,,,386 OAKLAND AVE,OAKLAND,CA,94611,5531,37.81703,-122.255928,PARCEL CENTROID,060014035.022006,C003
06001,10-794-5,389,,ORANGE,ST,,,,389 ORANGE ST,OAKLAND,CA,94610,2922,37.816912,-122.255496,PARCEL CENTROID,060014035.022005,C030
06001,10-794-50,390,,OAKLAND,AVE,,,,390 OAKLAND AVE,OAKLAND,CA,94611,5531,37.817112,-122.255802,PARCEL CENTROID,060014035.022006,C003
06001,10-794-51,392,,OAKLAND,AVE,,,,392 OAKLAND AVE,OAKLAND,CA,94611,5531,37.817204,-122.255672,PARCEL CENTROID,060014035.022006,C003
06001,10-794-53,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-54,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-55,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-56,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-57,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-58,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-59,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-6,387,,ORANGE,ST,,,,387 ORANGE ST,OAKLAND,CA,94610,2933,37.81683,-122.255632,PARCEL CENTROID,060014035.022005,C030
06001,10-794-60,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-61,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-62,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-63,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-64,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-65,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-66,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-67,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-68,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-69,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-7,385,,ORANGE,ST,,,,385 ORANGE ST,OAKLAND,CA,94610,2932,37.816747,-122.255785,PARCEL CENTROID,060014035.022005,C030
06001,10-794-70,233,,ORANGE,ST,,APT,306,233 ORANGE ST APT 306,OAKLAND,CA,94610,4103,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-71,233,,ORANGE,ST,,,,233 ORANGE ST,OAKLAND,CA,94610,4170,37.815795,-122.257355,PARCEL CENTROID,060014035.021000,C030
06001,10-794-74,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-75,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-76,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-77,155,,PEARL,ST,,APT,104,155 PEARL ST APT 104,OAKLAND,CA,94611,5506,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-78,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-79,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-8,381,,ORANGE,ST,,,,381 ORANGE ST,OAKLAND,CA,94610,2922,37.816657,-122.255946,PARCEL CENTROID,060014035.022005,C030
06001,10-794-80,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-81,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-82,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-83,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-84,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-85,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-86,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-87,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-88,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-89,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-9,379,,ORANGE,ST,,,,379 ORANGE ST,OAKLAND,CA,94610,2922,37.816569,-122.256111,PARCEL CENTROID,060014035.022005,C030
06001,10-794-90,155,,PEARL,ST,,APT,301,155 PEARL ST APT 301,OAKLAND,CA,94611,5503,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-91,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-92,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-93,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-94,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-95,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-96,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-97,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-794-98,155,,PEARL,ST,,,,155 PEARL ST,OAKLAND,CA,94611,5582,37.817317,-122.255502,PARCEL CENTROID,060014035.022006,C003
06001,10-795-1,175,,PERKINS,ST,,,,175 PERKINS ST,OAKLAND,CA,94610,3027,37.815639,-122.256653,PARCEL CENTROID,060014035.021001,C030
06001,10-795-10,269,,VERNON,ST,,,,269 VERNON ST,OAKLAND,CA,94610,4181,37.814512,-122.25814,,4035021001,C007
06001,10-795-100,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-101,85,,VERNON,ST,,APT,209,85 VERNON ST APT 209,OAKLAND,CA,94610,4201,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-102,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-103,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-104,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-105,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-106,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-107,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-108,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-109,85,,VERNON,ST,,APT,112,85 VERNON ST APT 112,OAKLAND,CA,94610,4242,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-11,265,,VERNON,ST,,,,265 VERNON ST,OAKLAND,CA,94610,4173,37.814388,-122.25839,,4035021001,C007
06001,10-795-110,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-111,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-112,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
06001,10-795-113,85,,VERNON,ST,,,,85 VERNON ST,OAKLAND,CA,94610,4256,37.813609,-122.25959,PARCEL CENTROID,060014035.021001,C012
